CH4	H2O	H2	NH3	Pt
-2.0282756583E-01	-2.5110369254E-01	-4.4353814184E-02	-2.0193756929E-01	-2.9488271319E+01
-1.2612192605E+00	-1.4196121674E+00	-2.4842096736E-01	-1.2547804712E+00	-1.2309433199E+02
-8.0633167361E-01	-9.3581465932E-01	-1.6000157540E-01	-8.3377227810E-01	-8.3671449789E+01
3.2167010080E-01	3.8946087935E-01	6.0292715969E-02	3.3447486071E-01	3.9691346826E+01
-3.9446057809E-01	-4.0738842417E-01	-7.5177968460E-02	-3.6116286406E-01	-3.2128318490E+01
-2.0010943825E-01	-2.2471332550E-01	-3.4942921001E-02	-2.0916055501E-01	-1.4118731175E+01
-2.0657366313E-01	-2.8254450322E-01	-3.3047852277E-02	-2.3574927595E-01	-2.9787267901E+01
-1.8311793624E-01	-1.8911029832E-01	-3.4840839656E-02	-1.7056541392E-01	-1.7267600407E+01
-9.8030846995E-01	-1.1110982628E+00	-1.9855683772E-01	-9.8890524007E-01	-9.5848040037E+01
6.2459118837E-04	-5.3426161648E-02	8.4450440395E-04	-2.7025993067E-02	-1.4768272202E+01
-5.8129162944E-01	-6.7602251782E-01	-1.1790092305E-01	-5.9965661315E-01	-6.1891696861E+01
-3.1836382108E-01	-3.3168407038E-01	-5.6913047775E-02	-2.7928954183E-01	-3.1652165284E+01
1.7212209012E-01	2.5334929142E-01	3.0026531474E-02	2.2066464473E-01	2.4105852355E+01
7.5787999593E-01	8.2516859539E-01	1.5981469467E-01	7.2447915142E-01	7.4849751536E+01
5.2424703557E-02	2.8781711022E-02	1.2538052681E-02	3.0767922282E-02	7.7075865669E-01
2.8241275928E-02	2.1357498237E-02	4.7600620334E-03	3.6872760079E-02	-4.1418982734E+00
5.6203727770E-01	6.3939466351E-01	1.0938816050E-01	5.6567604276E-01	5.5418019520E+01
-5.5757335735E-01	-5.7116864049E-01	-1.1449793850E-01	-5.0923662759E-01	-4.6585513402E+01
2.5142359563E-01	3.3051895933E-01	4.2824728703E-02	2.7945520029E-01	3.8774867284E+01
4.6504843973E-02	7.7894047243E-02	3.6890197593E-03	6.7191187431E-02	9.5215544435E+00
-5.1274192575E-01	-5.2914952885E-01	-1.1038282918E-01	-4.7972875895E-01	-3.9528199831E+01
-3.0613293756E-01	-2.7581298253E-01	-6.9996163683E-02	-2.6117687517E-01	-1.4576506108E+01
1.7493983408E-01	2.2352302430E-01	2.8182808815E-02	1.8437108641E-01	2.4255818563E+01
3.1397562780E-02	2.4268186126E-02	8.1232890399E-03	3.1944768716E-02	-1.6150328581E+00
1.7142376470E-01	1.5961510379E-01	4.0336926158E-02	1.5675721341E-01	8.9499586957E+00
1.2403540855E-01	1.5762898698E-01	2.2433511556E-02	1.6197509922E-01	8.6546234315E+00
-2.1118890305E-01	-2.4993779752E-01	-3.5775554874E-02	-2.2513017176E-01	-2.1510195226E+01
-3.1992120547E-01	-3.1777794414E-01	-6.9474734132E-02	-2.7216989945E-01	-2.8743717363E+01
-4.6514822728E-01	-5.3511544444E-01	-8.8713343343E-02	-4.7408826829E-01	-5.0493208574E+01
4.6833733197E-01	5.2383819370E-01	8.9728144299E-02	4.6284771160E-01	4.6238028559E+01
-6.4433876448E-01	-7.2342852626E-01	-1.3117377707E-01	-6.5287465631E-01	-5.9832105453E+01
-4.8220883332E-01	-5.3327798200E-01	-1.0125246122E-01	-4.8219254959E-01	-4.7057150986E+01
1.3458968302E-01	1.5565789070E-01	2.4260522419E-02	1.4639180525E-01	1.1860815680E+01
-7.8200683062E-01	-9.3470281814E-01	-1.5318297946E-01	-8.1399604678E-01	-8.7933054967E+01
2.2944352311E-01	2.2259648287E-01	4.9960396742E-02	1.9183537354E-01	1.9489255107E+01
5.5597889245E-01	6.1837879765E-01	1.0386476633E-01	5.1867033968E-01	6.0774772317E+01
-1.2478609868E-01	-1.1086769946E-01	-3.6269187540E-02	-1.1622011976E-01	-1.8222032182E+00
2.0045500957E-01	1.6820209614E-01	4.3125814093E-02	1.8354656258E-01	1.2684841389E+00
-3.3328529867E-01	-3.2583366374E-01	-7.7931854572E-02	-3.0309399148E-01	-2.1745624085E+01
-2.0597770890E-01	-2.2786565519E-01	-3.8251075512E-02	-2.0680415404E-01	-1.8960832787E+01
9.2275928621E-02	1.0827334381E-01	1.0360107829E-02	9.8007600066E-02	6.5546703623E+00
3.3490277334E-01	3.8977220919E-01	6.2069336808E-02	3.3863094966E-01	3.8590700539E+01
-3.3343510972E-01	-4.0112536423E-01	-5.8824498528E-02	-3.4532226205E-01	-3.9740013559E+01
1.9921418248E-01	2.6086100038E-01	3.1359899800E-02	2.1000136890E-01	3.2256154060E+01
-1.3997128048E-01	-1.5240762805E-01	-3.2358280803E-02	-1.5230045395E-01	-9.1036103742E+00
8.2874728069E-02	1.0132434724E-02	2.0763875063E-02	1.8038530414E-02	-9.7733955406E+00
1.7178145146E-01	2.3525280826E-01	3.5015665959E-02	1.9017832453E-01	3.1140078364E+01
8.7332401114E-02	1.5530283375E-01	2.5333349146E-02	1.1647041247E-01	2.2760215579E+01
-1.2879416766E-01	-1.0509872967E-01	-3.2534382995E-02	-8.1876077899E-02	-8.6285249959E+00
-1.0841849271E-02	-1.0621687698E-02	-4.0893258430E-03	-1.6744774397E-02	-2.4939675525E+00
8.2236522536E-02	1.6646533078E-01	-1.8726173045E-03	1.1482381215E-01	2.3210871852E+01
2.6678919677E-01	2.9668292821E-01	5.6185544266E-02	2.6307032803E-01	2.9905706812E+01
-6.5835986248E-01	-7.5733710021E-01	-1.2559004198E-01	-6.6312907694E-01	-7.1525759247E+01
-2.1002510679E-02	9.0554793304E-03	-1.0600453548E-03	-1.5648178597E-02	1.1970750737E+01
4.8321275558E-01	5.8737080928E-01	8.6704118315E-02	5.3220398359E-01	4.9722448156E+01
-8.1425411840E-01	-9.9449372694E-01	-1.5825120629E-01	-8.6533183012E-01	-9.7174135578E+01
3.1131555685E-01	3.5961207317E-01	6.3678594758E-02	3.2924307124E-01	2.9166041209E+01
-1.0551759078E+00	-1.2485767603E+00	-2.0123406729E-01	-1.0933278849E+00	-1.1935183518E+02
-1.1149567449E-01	-1.0569267150E-01	-2.2515788199E-02	-9.2963515021E-02	-7.0263108894E+00
-1.3023341557E-01	-1.5859723731E-01	-2.2665400916E-02	-1.4018171404E-01	-1.6214865869E+01
-3.2772455456E-02	-5.2586969619E-02	-1.5757008968E-02	-3.7635155271E-02	-1.3449477736E+01
-1.2427972095E-01	-1.1063031136E-01	-2.3122806232E-02	-9.3061020304E-02	-9.6223778924E+00
-2.6209041150E-01	-3.0703321583E-01	-5.6247130708E-02	-2.8578903244E-01	-2.1809274721E+01
-9.8582922213E-02	-7.0538450712E-02	-1.1368480771E-02	-5.8265169864E-02	-4.0589498822E+00
9.4255699178E-02	1.6590593194E-01	4.2031032792E-03	1.6178421758E-01	1.2067666121E+01
-2.4634068017E-01	-2.4271569573E-01	-4.9804050094E-02	-2.0097896162E-01	-2.5974456448E+01
1.0365749089E-01	1.2557091875E-01	2.2238119369E-02	1.0911433119E-01	1.3471406046E+01
8.6217574393E-01	9.6739458003E-01	1.7983698403E-01	8.6707642795E-01	8.3771012809E+01
-5.2004611761E-01	-6.3870452268E-01	-9.3271792222E-02	-5.5033462635E-01	-6.3923258093E+01
-2.3240194442E-01	-2.8234064596E-01	-4.3210501711E-02	-2.5045265745E-01	-2.6907102348E+01
4.0032010869E-01	4.2398223071E-01	8.3017749331E-02	3.8489453150E-01	3.4573216430E+01
1.9227429110E-01	2.3346449158E-01	3.8906824035E-02	1.8364966759E-01	2.6679374089E+01
4.0712661554E-01	4.3502774267E-01	8.6418127886E-02	3.7155508633E-01	4.0102120341E+01
1.9237464911E-01	1.7618191319E-01	3.6913228622E-02	1.4239452281E-01	1.5505252757E+01
1.4430974893E-01	2.4360486735E-01	2.6684286244E-02	2.0495861107E-01	2.9733400933E+01
-1.3213309543E-01	-1.6302560562E-01	-2.6854530772E-02	-1.3654799134E-01	-1.6745874108E+01
-4.6014452033E-01	-5.3530794315E-01	-9.1789993627E-02	-4.7731808134E-01	-4.5046499682E+01
-4.3239049099E-01	-4.7940128298E-01	-9.7781779607E-02	-4.1369911661E-01	-4.4164201235E+01
-3.3964590409E-01	-3.1484627888E-01	-7.0938898235E-02	-3.0265754423E-01	-1.3339792361E+01
6.2995256138E-02	4.0144811704E-02	1.9652065605E-02	3.4930344242E-02	-5.8778547123E-01
-3.9504708196E-01	-4.4839318294E-01	-7.7823989232E-02	-3.9436550110E-01	-4.0597538218E+01
-1.0388485465E-01	-1.2512240113E-01	-1.4113450315E-02	-9.3451888359E-02	-1.5891363561E+01
5.1875385057E-02	6.9075708776E-02	4.9523824722E-03	5.2214280736E-02	8.2728168937E+00
2.2558127219E-01	2.5421873663E-01	3.8783256924E-02	2.2455502203E-01	2.0089820990E+01
-5.3987579421E-02	-7.6131386593E-02	-4.3018890074E-03	-5.6730526788E-02	-1.1621546025E+01
5.6017441193E-01	6.2430223791E-01	1.1633443932E-01	5.4420780511E-01	5.7016476833E+01
-6.2915888883E-01	-6.4695590475E-01	-1.2761100948E-01	-6.0217308256E-01	-4.5286476820E+01
-9.5451654183E-03	-3.6569078049E-02	-6.9277229021E-03	-2.5519445731E-02	-9.6369951331E+00
-7.4691460449E-02	-8.4325943708E-02	-1.7890715834E-02	-1.0215049985E-01	2.3146460853E-02
2.9714757083E-01	3.3082527541E-01	5.7655020953E-02	3.1031151653E-01	2.3629840845E+01
-3.9529274824E-01	-4.7938295574E-01	-7.2574756068E-02	-4.5191370543E-01	-4.0008974840E+01
-2.5912073373E-01	-3.0369094868E-01	-4.8940539355E-02	-2.8382905088E-01	-2.2688022878E+01
1.0111822291E-01	2.0384070426E-01	1.0206752159E-02	1.6713826729E-01	2.7097475835E+01
4.2088471016E-01	5.3503787026E-01	8.6179224001E-02	4.8518214230E-01	4.9245091533E+01
7.1198924403E-01	7.8040969316E-01	1.4046982459E-01	6.8728718856E-01	6.8314628330E+01
2.8035412872E-01	3.6491560120E-01	5.9440499202E-02	3.1873176987E-01	3.7570034646E+01
4.4034929428E-01	4.8406358058E-01	9.1095060158E-02	4.4842759328E-01	3.7333464864E+01
-2.2224093727E-01	-2.8253627183E-01	-3.8232783109E-02	-2.3683580350E-01	-2.9504269715E+01
5.9939844444E-01	6.8069113947E-01	1.2479338685E-01	5.9875818134E-01	6.5157978845E+01
5.8472816268E-01	6.8405032093E-01	1.0916286936E-01	5.8857381102E-01	6.4433201496E+01
-5.5856714919E-03	-5.1491712033E-02	-3.0834737271E-03	-4.8838074104E-02	-7.2334284878E+00
2.6299263813E-01	3.6786443217E-01	3.7805045829E-02	3.2019801809E-01	3.8397914216E+01
3.4667267163E-01	4.1941313269E-01	6.4613836682E-02	3.7755522249E-01	3.6804389737E+01
-1.7892890281E-01	-2.2257761649E-01	-2.3990337737E-02	-1.8503535178E-01	-2.1646106536E+01
1.5327556819E-01	1.0570028331E-01	4.1126820277E-02	1.1244890928E-01	-5.2561052481E-01
6.2118187508E-01	7.0801045458E-01	1.2577302819E-01	6.5218400482E-01	5.6145125766E+01
-1.9707115906E-01	-2.5496649084E-01	-4.0293172241E-02	-2.0924928301E-01	-2.9493873330E+01
-5.4206558268E-02	-1.0842388298E-01	-1.3662104744E-02	-9.3060419989E-02	-1.5416515923E+01
-5.8971371522E-01	-6.8968759104E-01	-1.2250468597E-01	-6.2607218341E-01	-5.9595739544E+01
1.9422110165E-01	2.6125001915E-01	3.0373036508E-02	2.3001977224E-01	2.6319939576E+01
-1.5447635177E-01	-1.2969820492E-01	-3.7760592311E-02	-1.1599920525E-01	-8.8227789066E+00
2.0489971582E-01	2.1897848126E-01	4.1431132575E-02	2.0184295195E-01	1.6339520456E+01
1.8443334815E-03	4.4574192289E-02	-5.5456949860E-03	2.0177170115E-02	1.0591283498E+01
-3.6326101641E-01	-4.3083996616E-01	-6.8288923659E-02	-3.7936835353E-01	-3.9558771342E+01
4.3500059466E-01	5.0857499967E-01	9.7231434145E-02	4.5463698931E-01	4.6989154144E+01
3.6083315130E-01	4.3012073691E-01	6.6778792658E-02	3.7691897407E-01	3.9530401593E+01
-2.9979285613E-01	-3.0806902336E-01	-5.8503110597E-02	-2.9178188766E-01	-2.1292954356E+01
1.5572207685E-01	1.7306605935E-01	2.6050140508E-02	1.4154133248E-01	1.7496273764E+01
-5.6642100849E-01	-6.2259443525E-01	-1.1550590675E-01	-5.3964629252E-01	-5.9116138735E+01
-5.1355651370E-01	-5.8691612830E-01	-1.0519156109E-01	-5.3307613601E-01	-5.0896419496E+01
2.2637500728E-01	2.6052845685E-01	3.5636155281E-02	2.3202470340E-01	2.1764460691E+01
-6.3334519075E-01	-7.3970535331E-01	-1.2053235668E-01	-6.5622489514E-01	-6.5070267663E+01
-3.2491065392E-01	-3.5469752521E-01	-6.3352360885E-02	-3.3317982677E-01	-2.4462737749E+01
-1.2044931918E-02	4.0932751862E-02	-1.7693073873E-02	1.6926186628E-02	1.1499335565E+01
8.1742181546E-01	9.2285090567E-01	1.7087435852E-01	8.3656268382E-01	7.9248057925E+01
-2.0018485221E-01	-2.2524293071E-01	-2.8177396960E-02	-1.8993766187E-01	-2.2924489120E+01
-1.1550455335E-01	-1.1542507216E-01	-3.3270816918E-02	-9.1384817511E-02	-1.4002228323E+01
-1.9662515506E-01	-1.8768799597E-01	-3.9427927121E-02	-1.6883647655E-01	-1.1209903619E+01
1.0515065210E+00	1.2238697343E+00	2.1230622399E-01	1.0876308395E+00	1.1349494752E+02
1.7724937066E-01	2.0847570558E-01	3.7160299156E-02	2.0929103920E-01	1.2110716775E+01
-3.9301718780E-01	-4.4386811215E-01	-7.2020113299E-02	-3.9070223934E-01	-3.9957052320E+01
6.7028253257E-01	7.4604659998E-01	1.3773924471E-01	6.5762674698E-01	6.7260532738E+01
5.8632586912E-01	6.7248042799E-01	1.1847526493E-01	5.9353921073E-01	6.2316376049E+01
3.1009848502E-01	3.5279956949E-01	6.4441782769E-02	3.1167977723E-01	2.8903986693E+01
7.5935966387E-01	8.4772170017E-01	1.5705468807E-01	7.7377770351E-01	6.9700054240E+01
8.1921276101E-01	8.9361510476E-01	1.5713754311E-01	7.8548407670E-01	7.6742420806E+01
-2.3093491773E-02	-7.4344729755E-02	-2.8236655228E-03	-5.2878320527E-02	-1.3347268596E+01
-2.6589840669E-01	-3.2592319924E-01	-4.8010019744E-02	-3.0085932944E-01	-2.7021139342E+01
-2.3738969670E-01	-3.1304512305E-01	-5.8254074867E-02	-2.6129296851E-01	-3.5893761451E+01
2.5817264288E-01	2.7971382107E-01	5.0838905506E-02	2.3782773562E-01	2.6211746436E+01
3.6142300221E-01	4.0579807185E-01	6.6193251512E-02	3.6808263822E-01	3.4013680792E+01
-7.4018047922E-02	-6.7910709141E-02	-1.8468463694E-02	-6.2039987182E-02	-5.0658712713E+00
-2.2792234370E-01	-2.4826003600E-01	-4.4275298251E-02	-2.1738323401E-01	-2.1363558155E+01
-5.3512252162E-01	-6.2937726753E-01	-1.0589843345E-01	-5.4106803219E-01	-6.4102823475E+01
-1.7438744704E-01	-2.5930084920E-01	-2.4368972736E-02	-2.1611704346E-01	-2.9367862101E+01
-4.3498915848E-01	-4.9993573566E-01	-8.6696440939E-02	-4.4981328362E-01	-4.2443983027E+01
3.1445625804E-01	3.4332761842E-01	5.5929811895E-02	3.1925495396E-01	2.4429173139E+01
1.7229379352E-01	1.7646446116E-01	3.9544952635E-02	1.5200379930E-01	1.6015379816E+01
5.6037026777E-01	6.3458535096E-01	1.0754282507E-01	5.4195971385E-01	6.1266280724E+01
1.4054143753E-01	1.1340118162E-01	3.3501735549E-02	1.2700032397E-01	2.2418182663E+00
-2.1316442538E-01	-2.6254647101E-01	-4.2392559915E-02	-2.3831158949E-01	-2.6440519004E+01
-7.5640385326E-02	-9.0550000743E-02	-9.7864952002E-03	-8.6674360522E-02	-5.2139999702E+00
3.7017882000E-01	4.3762898516E-01	7.0502374159E-02	3.9041089476E-01	3.9440366829E+01
9.5566469051E-02	1.2483117131E-01	1.8865797673E-02	1.0631027568E-01	1.6715753506E+01
5.9618793760E-01	6.3276374575E-01	1.2930033360E-01	5.9201578030E-01	4.6617274278E+01
5.2068817061E-01	6.1531278095E-01	1.0662368289E-01	5.4470008688E-01	5.8341722956E+01
-6.9273972232E-02	-1.1758592527E-01	-9.7589866004E-03	-9.0984893355E-02	-1.6192205816E+01
-8.5007051386E-02	-7.8648254141E-02	-1.5895357609E-02	-4.8723856209E-02	-9.9009078866E+00
-9.5918033867E-01	-1.0569217482E+00	-1.8525428834E-01	-9.3618656376E-01	-9.3213244658E+01
4.5633446341E-01	5.4399820028E-01	8.7646675383E-02	4.7791694959E-01	5.0997407402E+01
-9.0462685561E-04	-3.5121854124E-02	-2.4799650919E-03	-3.4936394436E-02	-7.8160823323E+00
5.5813223212E-01	5.9122627992E-01	1.1736759205E-01	5.3865303209E-01	5.2418915247E+01
-2.5638593611E-01	-2.5810390983E-01	-6.2420479753E-02	-2.4839499210E-01	-1.6292923787E+01
-6.2819843234E-01	-6.9394389234E-01	-1.2804586146E-01	-6.2625546640E-01	-5.5252073215E+01
1.7247547392E-01	1.9943595546E-01	2.7510608926E-02	1.6953069965E-01	2.0162336936E+01
6.8083376327E-01	7.6544135496E-01	1.3363717114E-01	6.7119231045E-01	6.5355697646E+01
-2.3568950934E-01	-2.7516859082E-01	-4.5954694136E-02	-2.3371577052E-01	-2.5099319628E+01
6.1434840943E-01	7.3540379103E-01	1.2241582611E-01	6.5333568010E-01	6.5456081566E+01
-6.7201687543E-01	-7.7789156200E-01	-1.3443892901E-01	-6.8202717542E-01	-7.1979053689E+01
-2.4802125929E-01	-2.7028344574E-01	-4.9309271685E-02	-2.5853686487E-01	-1.9631485195E+01
-8.1339990504E-01	-8.9984768122E-01	-1.6412294671E-01	-8.2636062383E-01	-7.4885788851E+01
1.3676387961E-01	2.1057653204E-01	1.9032372436E-02	1.8011969969E-01	2.2634025219E+01
3.7763099056E-02	8.6984185971E-02	3.1822626804E-03	7.2019934725E-02	1.5290157775E+01
8.7401347634E-02	5.8354781963E-02	1.8520522971E-02	6.1924384668E-02	-2.2284967333E+00
-5.8430289520E-01	-6.6147224836E-01	-1.1837021364E-01	-5.8616795819E-01	-5.9164533069E+01
8.7925588714E-01	9.6750915470E-01	1.7796914744E-01	8.7123622682E-01	8.2763917664E+01
5.1047020750E-01	5.7726388702E-01	1.0843344529E-01	4.9952295838E-01	5.1275704935E+01
5.1077907626E-02	7.0333483193E-02	7.4821157124E-03	5.1207646965E-02	1.1724095582E+01
-5.2224315182E-01	-5.2944103944E-01	-1.0614461089E-01	-4.7697622678E-01	-4.0551549933E+01
1.9649189935E-01	2.2370333819E-01	4.2089818368E-02	1.9261358782E-01	2.5397395966E+01
-1.6248952910E-01	-2.3806436068E-01	-3.1306876484E-02	-1.9126247071E-01	-3.0435066402E+01
-1.4637968169E-01	-1.3578266720E-01	-3.3299258260E-02	-1.3136162623E-01	-8.0216236410E+00
-2.5883878966E-01	-2.6183782548E-01	-5.0612174170E-02	-2.4404689581E-01	-1.6528013919E+01
1.5381614356E-01	1.9924435738E-01	3.2679474878E-02	1.7812281541E-01	2.0599020723E+01
-1.7328975582E-01	-1.4396020503E-01	-4.1358695290E-02	-1.3100616861E-01	-8.1200691828E+00
-1.6531196647E-01	-1.9740588381E-01	-3.0747262917E-02	-1.6685682904E-01	-2.0195790095E+01
2.2711147566E-01	2.4056871155E-01	4.9175588065E-02	2.2591164334E-01	1.7765728556E+01
2.1259498523E-01	2.5154189086E-01	3.7332918406E-02	2.1194212615E-01	2.5887481978E+01
-8.4871179488E-01	-9.5927754647E-01	-1.6919246462E-01	-8.7546612911E-01	-7.8778441510E+01
1.8303828927E-01	2.0772839560E-01	3.2702347866E-02	1.8494628367E-01	2.0653044508E+01
6.1535655703E-01	7.0843597834E-01	1.1936606915E-01	6.2624878458E-01	6.5345201175E+01
3.9614874971E-01	4.5825598200E-01	7.8041077900E-02	4.1913765941E-01	3.8734300354E+01
-1.2331932146E-01	-1.5680333686E-01	-2.3914586163E-02	-1.5788431082E-01	-1.0969999042E+01
-2.5910668081E-02	6.0189576437E-03	-6.5064796139E-03	-9.9819546245E-03	6.8496862295E+00
-3.4936711402E-01	-4.0018667028E-01	-7.2559711514E-02	-3.6218927360E-01	-3.4034082501E+01
5.1491904192E-01	6.1429978341E-01	9.8306006080E-02	5.3771988413E-01	5.7192969857E+01
6.8017617388E-02	1.2651163267E-01	5.9194646777E-03	8.9100933833E-02	2.1390849816E+01
-3.0143655611E-02	-5.0178188012E-02	-1.0335276715E-02	-3.8907096111E-02	-9.9989554958E+00
-5.7328828260E-02	-5.7983729670E-02	-1.4048404536E-02	-4.2949580708E-02	-7.6782215200E+00
1.0114741817E+00	1.1797523918E+00	1.9569982995E-01	1.0591854254E+00	1.0057476949E+02
-7.6823345657E-02	-4.2089353372E-02	-1.4836735025E-02	-4.8294912597E-02	3.7962584542E+00
1.9561168134E-01	2.9809210973E-01	3.2746261209E-02	2.6332760149E-01	2.9282433773E+01
7.0203161527E-01	7.8161946419E-01	1.4044102453E-01	6.9060660455E-01	6.9398406367E+01
8.9556080793E-01	1.0572486021E+00	1.7373360702E-01	9.3659541040E-01	9.5487110877E+01
5.4877743161E-01	6.4935098450E-01	1.0572293858E-01	5.6120600786E-01	5.9492046411E+01
3.6325846710E-01	4.4875094428E-01	7.3623140797E-02	3.9718793560E-01	4.4551766094E+01
-5.9973018720E-01	-6.5790088352E-01	-1.1550855147E-01	-5.6688968910E-01	-6.1109904886E+01
-4.3864279782E-01	-4.9421492473E-01	-9.1418609808E-02	-4.3914470054E-01	-4.2211808633E+01
3.3755588367E-01	3.8739694869E-01	6.3429924455E-02	3.5383934576E-01	2.9393126176E+01
5.9595316766E-02	1.2446433340E-02	1.8434105787E-02	-7.5254336280E-03	2.0293979891E+00
2.8725844467E-01	3.3172421234E-01	5.7432383712E-02	2.9348672820E-01	2.9871212897E+01
1.0510949706E-01	1.4676566595E-01	1.1698426754E-02	1.1314749118E-01	2.0960592378E+01
6.2454288569E-01	6.8245796501E-01	1.3195994882E-01	6.1894034333E-01	5.8172587291E+01
-7.4804637064E-01	-8.5619813856E-01	-1.4936402166E-01	-7.6494742749E-01	-7.3917722770E+01
-4.5505092902E-01	-5.3169474882E-01	-8.8766342301E-02	-4.8145671591E-01	-4.6184350251E+01
-1.1197596862E-01	-1.0605915436E-01	-2.5347970680E-02	-9.3572102601E-02	-9.4307617308E+00
-8.1435978707E-01	-9.3071899022E-01	-1.6164523531E-01	-8.3616896389E-01	-7.7521339637E+01
1.7427970286E-01	1.8869369442E-01	2.7970685511E-02	1.6699606123E-01	1.4819369493E+01
4.3835389206E-01	4.5521909006E-01	8.3381752651E-02	4.1235459213E-01	3.5427688520E+01
-1.4125728005E-02	6.7102290835E-02	-1.4528478260E-02	3.7253564130E-02	1.9680169242E+01
-1.8957289444E-01	-2.2949282151E-01	-3.8974503828E-02	-2.0050989261E-01	-2.4132790476E+01
1.9314784402E-01	2.3471278658E-01	3.7633915694E-02	1.9463683401E-01	2.7950835955E+01
1.2548370391E+00	1.4811710698E+00	2.4869060680E-01	1.3031374558E+00	1.3921059085E+02
3.0653999035E-01	3.2288755964E-01	6.6080779050E-02	2.8607848109E-01	2.3640400076E+01
1.6207070871E-01	1.8411104073E-01	2.7839631069E-02	1.7722404154E-01	1.1908773782E+01
-4.3410869249E-01	-5.2937270053E-01	-8.2749812178E-02	-4.7658472336E-01	-4.5513337039E+01
-5.3379831568E-01	-6.6259787748E-01	-1.0401918845E-01	-5.8748407653E-01	-6.2656260751E+01
-1.3502170586E-01	-1.5967663710E-01	-3.6883645146E-02	-1.3598187580E-01	-1.8670814929E+01
2.6658622193E-01	2.9641415803E-01	5.2415241872E-02	2.3619963719E-01	3.2436151537E+01
-5.4100173757E-02	-6.2108109064E-02	-8.7401678307E-03	-5.2302526032E-02	-4.1618742395E+00
2.6340259427E-01	2.5232637710E-01	6.3905327552E-02	2.2581919164E-01	1.8531213720E+01
3.3835616713E-01	3.7431127237E-01	7.4231138311E-02	3.3383927966E-01	3.2952869364E+01
-5.6978292714E-01	-6.9411196183E-01	-1.1045958318E-01	-6.5122899779E-01	-5.7437062545E+01
2.5371069120E-01	2.8667596966E-01	4.8948678731E-02	2.5481777225E-01	2.1723484044E+01
2.8733292742E-01	4.3386329114E-01	4.8644236986E-02	3.4531541705E-01	5.7547296302E+01
5.1585829874E-01	6.3455041278E-01	9.7523995469E-02	5.7230800904E-01	5.4185020903E+01
-1.0173468738E-01	-1.0494621966E-01	-2.4553300778E-02	-1.1523193673E-01	-3.9935604025E+00
4.9238775651E-02	2.4718533524E-02	6.0955494601E-03	1.8753867904E-02	-1.4778029933E+00
-6.2915009251E-02	-7.9412125347E-02	-1.3896307565E-02	-5.6235836342E-02	-9.8111306652E+00
-4.0721534960E-01	-5.0030247520E-01	-8.1412858183E-02	-4.2992520478E-01	-4.7392612660E+01
-6.9848619430E-01	-7.8749575374E-01	-1.4705894975E-01	-7.1811525515E-01	-6.6081626814E+01
6.9135570991E-01	8.4579684864E-01	1.2833347473E-01	7.4058090362E-01	7.7077562494E+01
-9.2943607996E-02	-1.0047008527E-01	-1.2520960732E-02	-1.0406433448E-01	-5.0125746215E+00
-4.8328719090E-01	-5.9616619646E-01	-8.7732053604E-02	-5.2209128910E-01	-5.7757459394E+01
8.7339308458E-02	5.7876364970E-02	1.8011588487E-02	6.0819177883E-02	1.5435467824E+00
-2.9710283914E-01	-3.1350207659E-01	-6.6405830063E-02	-2.9533122968E-01	-1.9948235862E+01
7.9388369719E-01	9.3684407139E-01	1.5855263973E-01	8.0942503581E-01	9.2218357364E+01
-2.1650758950E-01	-2.3327475026E-01	-4.6505888050E-02	-1.9951407212E-01	-2.1226009297E+01
-3.6136949530E-01	-3.9725755671E-01	-7.4932881711E-02	-3.6215393457E-01	-3.4626796056E+01
3.6737782423E-01	3.7925352667E-01	8.5781320489E-02	3.4477736308E-01	3.2833869958E+01
-1.4296961471E-01	-1.5154692109E-01	-2.1260513293E-02	-1.2902894473E-01	-1.4265747043E+01
4.3410833457E-01	4.9380752633E-01	8.2980401408E-02	4.5110289828E-01	3.8054142979E+01
4.2898550854E-02	-1.9464091560E-02	1.5986375051E-02	-1.7186733501E-02	-2.3992715166E+00
8.5036170012E-01	1.0308882216E+00	1.6301254226E-01	9.0223838537E-01	9.9293969336E+01
4.8712837441E-01	5.3321034792E-01	8.7292004473E-02	4.7170762128E-01	4.7931293150E+01
1.3712112257E-01	7.9860285338E-02	3.3460726460E-02	9.8260889463E-02	-5.3479667021E+00
-3.7117559480E-01	-4.1103499839E-01	-7.2585925197E-02	-3.7545369783E-01	-3.1428996051E+01
2.6690324680E-01	2.9403981568E-01	4.8603344390E-02	2.6661431265E-01	2.2668554775E+01
-5.0234731550E-01	-5.8840610174E-01	-9.6424065028E-02	-5.2653121052E-01	-5.1804772235E+01
-3.0130595570E-02	-6.2640718199E-02	3.1478367601E-05	-3.9703821684E-02	-1.2700470738E+01
6.1457264429E-01	6.9696329934E-01	1.3217177042E-01	6.3707463047E-01	5.7342739244E+01
-2.3388489201E-01	-2.7297782578E-01	-4.2696416631E-02	-2.3600136090E-01	-2.8281598306E+01
-3.9735563488E-01	-4.7938532245E-01	-7.6513051358E-02	-4.2215137292E-01	-4.2995598553E+01
-2.1434002368E-01	-2.3139146227E-01	-4.1228045744E-02	-1.9843900555E-01	-2.1873646118E+01
4.8347502138E-01	5.6876016929E-01	1.0073480340E-01	5.1621845597E-01	5.0876304511E+01
9.4702179909E-02	1.3811616765E-01	1.0982329587E-02	1.1595871814E-01	1.2238119998E+01
